dataset,method,importance_method,pool_factor,ndcg@5,recall@5,avg_tokens,compression_ratio,pool_time_s,score_time_s,seed,model
arxivqa_test_subsampled,split_allocate,self_similarity,8,0.7196069339513779,0.78,110.33,0.8755754340142683,17.214640140533447,7.655967473983765,,colmodernvbert
arxivqa_test_subsampled,importance_weighted_distance,self_similarity,8,0.7315168070793152,0.808,110.33,0.8755754340142683,11.982394695281982,7.609089374542236,,colmodernvbert
arxivqa_test_subsampled,weighted_hierarchical,centroid_distance,8,0.7415666706562042,0.812,110.33,0.8755754340142683,50.31898784637451,7.565287351608276,,colmodernvbert
arxivqa_test_subsampled,split_allocate,centroid_distance,8,0.7350749555826187,0.804,110.33,0.8755754340142683,16.291026830673218,7.240603923797607,,colmodernvbert
arxivqa_test_subsampled,importance_weighted_distance,centroid_distance,8,0.7381981682777404,0.812,110.33,0.8755754340142683,11.600955724716187,7.424579620361328,,colmodernvbert
tabfquad_test_subsampled,none,n/a,1,0.7594323136976787,0.8392857142857143,740.2142857142857,0.0,1.6689300537109375e-06,0.8269321918487549,,colmodernvbert
tabfquad_test_subsampled,random,n/a,2,0.7198613234928676,0.8142857142857143,369.8142857142857,0.5003956383286693,,,,colmodernvbert
tabfquad_test_subsampled,hierarchical,n/a,2,0.7545408429844039,0.8357142857142857,369.8142857142857,0.5003956383286693,5.319933652877808,0.6775331497192383,,colmodernvbert
tabfquad_test_subsampled,weighted_hierarchical,self_similarity,2,0.7539905537452016,0.8428571428571429,369.8142857142857,0.5003956383286693,5.813641786575317,0.6990394592285156,,colmodernvbert
tabfquad_test_subsampled,split_allocate,self_similarity,2,0.7474506169557571,0.825,369.8142857142857,0.5003956383286693,2.4340767860412598,0.6758942604064941,,colmodernvbert
tabfquad_test_subsampled,importance_weighted_distance,self_similarity,2,0.7487879925540515,0.825,369.8142857142857,0.5003956383286693,2.119331121444702,0.6716105937957764,,colmodernvbert
tabfquad_test_subsampled,weighted_hierarchical,centroid_distance,2,0.7519046270421573,0.8357142857142857,369.8142857142857,0.5003956383286693,5.72851824760437,0.6793696880340576,,colmodernvbert
tabfquad_test_subsampled,split_allocate,centroid_distance,2,0.7575535950916154,0.8392857142857143,369.8142857142857,0.5003956383286693,2.4096391201019287,0.6674354076385498,,colmodernvbert
tabfquad_test_subsampled,importance_weighted_distance,centroid_distance,2,0.7561719779457364,0.8392857142857143,369.8142857142857,0.5003956383286693,1.9806838035583496,0.6733505725860596,,colmodernvbert
tabfquad_test_subsampled,random,n/a,4,0.6858563344393458,0.7714285714285715,184.64285714285714,0.7505548586316704,,,,colmodernvbert
tabfquad_test_subsampled,hierarchical,n/a,4,0.7430839025548526,0.8285714285714286,184.64285714285714,0.7505548586316704,4.872361898422241,0.5827467441558838,,colmodernvbert
tabfquad_test_subsampled,weighted_hierarchical,self_similarity,4,0.7484262027910777,0.8321428571428572,184.64285714285714,0.7505548586316704,4.966870069503784,0.5843555927276611,,colmodernvbert
tabfquad_test_subsampled,split_allocate,self_similarity,4,0.7497969395348004,0.8392857142857143,184.64285714285714,0.7505548586316704,1.8559386730194092,0.5707418918609619,,colmodernvbert
tabfquad_test_subsampled,importance_weighted_distance,self_similarity,4,0.7411710737007005,0.8285714285714286,184.64285714285714,0.7505548586316704,1.4778790473937988,0.5782027244567871,,colmodernvbert
tabfquad_test_subsampled,weighted_hierarchical,centroid_distance,4,0.7430839025548526,0.8285714285714286,184.64285714285714,0.7505548586316704,4.9811224937438965,0.5750751495361328,,colmodernvbert
tabfquad_test_subsampled,split_allocate,centroid_distance,4,0.7567960977554321,0.8321428571428572,184.64285714285714,0.7505548586316704,1.8464915752410889,0.575115442276001,,colmodernvbert
tabfquad_test_subsampled,importance_weighted_distance,centroid_distance,4,0.7459465003439358,0.825,184.64285714285714,0.7505548586316704,1.4712731838226318,0.5777449607849121,,colmodernvbert
tabfquad_test_subsampled,random,n/a,8,0.6519701666065625,0.7464285714285714,92.08571428571429,0.8755958699218374,,,,colmodernvbert
